player_id,names,born,bat_type,bowl_type,height,matches,country
46164,Dumisa Lizo Makalima,"December 29, 1980, East London, Cape Province",Right-hand bat,Right-arm offbreak,0,19,South Africa
819441,Darwish Rasooli,"December 12, 1999, Laghman",Right-hand bat,Right-arm offbreak,0,5,Afghanistan
839811,Nimanda Madushanka Subasinghe,"July 27, 1992, Galle",Right-hand bat,Right-arm fast-medium,0,5,Sri Lanka
252954,Lennox Davidson Samuel,"August 15, 1979, St. Vincent",Right-hand bat,Right-arm offbreak,0,2,West Indies
308418,Nelson Mandela Odhiambo,"March 21, 1989, Nairobi, Kenya",Right-hand bat,Right-arm medium-fast,0,40,Kenya
423838,Rahul Tewatia,"May 20, 1993, Sihi, Haryana",Left-hand bat,Legbreak,0,25,India
1079668,Shubham Sanjay Agarwal,"November 21, 1993, Raigadh, Gujarat",Right-hand bat,Legbreak googly,0,6,India
352061,Takuro Hagihara,"February 25, 1985, Japan",Right-hand bat,Right-arm medium,0,0,Japan
370034,Benjamin David Hodfinger Stevens,"May 5, 1992, Hong Kong",Left-hand bat,Slow left-arm orthodox,0,6,Jersey
427195,Hewa Uluwaduge Kasun Madushanka,"July 16, 1991, Matara",Right-hand bat,Right-arm fast-medium,0,23,Sri Lanka
32305,Rajesh Vithal Pawar,"September 6, 1979, Bombay (now Mumbai), Maharashtra",Left-hand bat,Slow left-arm orthodox,0,8,India
387141,Zhang Yufei,"January 17, 1992",Right-hand bat,Right-arm medium-fast,0,0,China
1046639,Muhammad Armghan Khan,"November 22, 1980",0,0,0,0,Spain
40611,Imran Ali,"October 21, 1980, Kuwait",Right-hand bat,Right-arm fast-medium,0,48,Pakistan
216184,Neil John Dexter,"August 21, 1984, Johannesburg, South Africa",Right-hand bat,Right-arm medium-fast,6 ft 0 in,117,England
960369,Armaan Jaffer,"October 25, 1998, Sangli, Maharashtra",Right-hand bat,Right-arm offbreak,0,1,India
19296,Kevin Peter Pietersen,"June 27, 1980, Pietermaritzburg, Natal",Right-hand bat,Right-arm offbreak,6 ft 4 in,200,England
48112,Monde Zondeki,"July 25, 1982, King William's Town, Cape Province",Right-hand bat,Right-arm fast,0,21,South Africa
917115,Muhammad Mazhar Abbasi,"November 3, 1983, Islamabad",Right-hand bat,Right-arm medium,0,0,Saudi Arabia
354165,Richard Kenneth Oliver,"November 14, 1989, Stoke-on-Trent, Staffordshire",Left-hand bat,Right-arm medium,0,23,England
864553,Qazi Onik Islam,"March 18, 1999, Dhaka",Left-hand bat,Left-arm medium-fast,5 ft 7 in,3,Bangladesh
1070068,Withana Pathirennehelage Dhanushka Prasad Dharmasiri,"February 27, 1992, Matale",Left-hand bat,Right-arm offbreak,0,4,Sri Lanka
1063434,Marcus Thurgate,"January 7, 2001, Japan",Right-hand bat,Legbreak,0,0,Japan
779449,Codanda Ajit Karthik,"October 8, 1993, Kodagu, Karnataka",Right-hand bat,Right-arm medium,0,0,India
1081239,Ram Mohan,date unknown,Right-hand bat,0,0,0,India
31732,Vijaykumar Yo Mahesh,"December 21, 1987, Madras (now Chennai), Tamil Nadu",Right-hand bat,Right-arm medium-fast,0,46,India
7743,Christopher Patrick Simpson,"January 9, 1982, Brisbane, Queensland",Right-hand bat,Right-arm offbreak,1.89 m,27,Australia
419873,"Mohammad Shahzad	Mohammadi","January 31, 1988, Nangarhar, Afghanistan",Right-hand bat,0,0,93,Afghanistan
461632,Reece James William Topley,"February 21, 1994, Ipswich, Suffolk",Right-hand bat,Left-arm medium-fast,6 ft 7 in,63,England
421892,Tanbir Hayder,"December 5, 1991, Rangpur",Right-hand bat,Legbreak,0,15,Bangladesh
1092313,Rohail Nazir,"October 10, 2001, Islamabad",Right-hand bat,0,0,2,Pakistan
46255,Phenyo Victor Mpitsang,"March 28, 1980, Kimberley, Cape Province",Right-hand bat,Right-arm fast-medium,0,23,South Africa
422016,Matthew William Dixon,"June 12, 1992, Subiaco, Western Australia",Right-hand bat,Right-arm fast,0,9,Australia
35731,Ranganath Vinay Kumar,"February 12, 1984, Davanagere, Karnataka",Right-hand bat,Right-arm medium,0,164,India
25977,Sharad Vesawkar,"October 6, 1988, United Arab Emirates",Right-hand bat,Right-arm offbreak,0,32,Nepal
24598,Eoin Joseph Gerard Morgan,"September 10, 1986, Dublin",Left-hand bat,Right-arm medium,5 ft 9 in,244,England
45396,Andrew James Hall,"July 31, 1975, Johannesburg, Transvaal",Right-hand bat,Right-arm fast-medium,0,101,South Africa
877051,Tom Banton,"November 11, 1998, Chiltern, Buckinghamshire",Right-hand bat,0,0,2,England
33870,Rajagopal Sathish,"January 14, 1981, Trichy (now Tiruchchirappali), Tamil Nadu",Right-hand bat,Right-arm medium,0,67,India
359184,Thomas Peter Lewis,"March 7, 1991, Coventry, Warwickshire",Left-hand bat,Right-arm medium,0,8,England
252920,Vincent Casimir,date unknown,Right-hand bat,0,0,3,West Indies
537048,Faisal Bin Mubashir,"September 29, 1986, Karachi, Sind",Right-hand bat,Right-arm offbreak,0,16,Pakistan
790645,Dileepa Jayalath,"September 7, 1997",Right-hand bat,Slow left-arm orthodox,0,0,Sri Lanka
44403,Jaco Booysen,"March 10, 1985, Witbank",Right-hand bat,Right-arm offbreak,0,3,South Africa
1138540,Tharindu Madushanka,date unknown,0,0,0,1,Sri Lanka
1088164,Nabi Gul,"October 5, 1997",0,0,0,1,Pakistan
23515,Ben James Wright,"December 5, 1987, Preston, Lancashire",Right-hand bat,Right-arm medium-fast,5 ft 9 in,66,England
556916,Mukhtar Ahmed,"December 20, 1992, Sialkot, Punjab",Right-hand bat,Legbreak googly,0,37,Pakistan
252876,Dale Garfieldson Africa,"September 14, 1981",Right-hand bat,Right-arm slow-medium,0,2,West Indies
307495,Michael Anthony Beer,"June 9, 1984, Malvern, Victoria",Right-hand bat,Slow left-arm orthodox,0,68,Australia
41110,Kashif Siddiq Khan,"December 31, 1981, Lahore, Punjab",Left-hand bat,Legbreak,0,35,Pakistan
550432,Illeperuma Arachige Sanjaya Chathuranga,"May 22, 1992, Colombo",Left-hand bat,Legbreak,5 ft 11 in,5,Sri Lanka
700169,Umar Nazir Ahmed Mir,"November 3, 1993, Pulwama, Jammu and Kashmir",Right-hand bat,Right-arm medium,0,15,India
32084,Sumit Narwal,"April 16, 1982, Chirao, Karnal, Haryana",Left-hand bat,Right-arm medium,0,33,India
537126,Barinder Balbirsingh Sran,"December 10, 1992, Sirsa",Left-hand bat,Left-arm medium,0,37,India
10799,Simon James Cook,"January 15, 1977, Oxford",Right-hand bat,Right-arm fast-medium,6 ft 4 in,73,England
622772,Michael David Rae,"June 13, 1995, Dunedin, Otago",Right-hand bat,Right-arm medium-fast,0,4,New Zealand
252943,Mervin Charles,"September 26, 1985, St Lucia",Right-hand bat,0,0,2,West Indies
42272,Rana Naved-ul-Hasan,"February 28, 1978, Sheikhupura, Punjab",Right-hand bat,Right-arm medium-fast,0,126,Pakistan
302845,Tony Pala Ura,"October 15, 1989, Papua New Guinea",Right-hand bat,0,0,27,Papua New Guinea
41058,Mohammad Kamran Hussain,"May 9, 1977, Bahawalpur, Punjab",Right-hand bat,Left-arm fast-medium,0,47,Pakistan
1079470,Ramandeep Singh,"April 13, 1997, Chandigarh",Right-hand bat,Right-arm medium,0,1,India
942645,Khaleel Khursheed Ahmed,"December 5, 1997, Tonk, Rajasthan",Right-hand bat,Left-arm medium,0,11,India
448251,Syed Shakeel Shah,"January 13, 1988, Kohat, North-West Frontier Province",Left-hand bat,Slow left-arm orthodox,0,1,Pakistan
360317,Sampathwaduge Lahiru Sithpriya Fernando,"May 27, 1988, Negombo",Right-hand bat,Legbreak,0,1,Sri Lanka
300624,Srimantha Adrian Wijeratne,"June 3, 1989, Colombo",Right-hand bat,0,6 ft 0 in,7,Canada
1057447,Muzaffar Mujeed,date unknown,0,0,0,0,Saudi Arabia
43814,Zafar Ali Katper,"March 2, 1986, Naudero, Sind",Right-hand bat,0,0,11,Pakistan
379873,Maphelo Jerry Nqolo,"July 23, 1991, Alice",Right-hand bat,Right-arm medium,0,42,South Africa
51787,Craig Walt Emmanuel,"September 9, 1985, Mon Repos, St Lucia",Right-hand bat,Right-arm medium-fast,0,3,West Indies
681413,Rana Safeer Tariq,"December 5, 1992, Rahim Yar Khan, Punjab",Right-hand bat,0,0,5,Pakistan
469114,Adam McAuley,"February 5, 1996",0,0,0,0,Isle of Man
277234,KB Pawan,"December 19, 1987, Bengalooru",Right-hand bat,0,0,2,India
360629,Adam John Dibble,"March 9, 1991, Exeter, Devon",Right-hand bat,Right-arm medium-fast,0,2,England
333000,Peter Joseph Moor,"February 2, 1991, Harare",Right-hand bat,Right-arm offbreak,0,24,Zimbabwe
333805,Nicholas David Buchanan,"April 3, 1991",Right-hand bat,Right-arm fast-medium,0,5,Australia
233898,Lal Kumar,"October 25, 1987, Mithi, Sind",Left-hand bat,"Left-arm medium, Slow left-arm orthodox",5 ft 7 in,27,Pakistan
385996,Brendon Ivan Louw,"November 15, 1991, Knysna, Western Cape",Left-hand bat,0,0,30,South Africa
494581,Rahkeem Rashawn Shane Cornwall,"February 1, 1993, Antigua",Right-hand bat,Right-arm offbreak,0,23,West Indies
781155,0,0,0,0,0,0,0
519082,Dominic Peter Sibley,"September 5, 1995, Epsom, Surrey",Right-hand bat,Right-arm offbreak,0,21,England
554699,Vijay Hari Zol,"November 23, 1994, Jalna, Maharashtra",Left-hand bat,Right-arm offbreak,0,16,India
31738,Vikramjeet Singh Malik,"May 9, 1983, Vishakapatnam (Andhra)",Right-hand bat,Right-arm medium,0,41,India
1060349,Virender Dahiya,"February 7, 1989, Sonipat",Right-hand bat,Legbreak googly,0,2,India
50738,Dadimuni Geeth Chaturanga Silva,"September 17, 1984, Colombo",Right-hand bat,Right-arm medium-fast,6 ft 1 in,6,Sri Lanka
51738,Sunil Dhaniram,"October 17, 1968, Port Mourant, Berbice, Guyana",Left-hand bat,Slow left-arm orthodox,0,14,Canada
48421,Nawalage Harsha Gihan Cooray,"November 23, 1983, Colombo",Right-hand bat,Right-arm offbreak,6 ft 1 in,20,Sri Lanka
48906,Muthuthatrige Tharindu Dhananjaya Fernando,"June 14, 1984, Panadura",Left-hand bat,Left-arm fast-medium,0,5,Sri Lanka
290739,Zia-ul-Haq,"December 11, 1994, Vehari, Punjab",Right-hand bat,Left-arm fast-medium,0,35,Pakistan
679555,Kamal Edwin Bashir,"December 13, 1988, Bermuda",Right-hand bat,Right-arm medium,0,3,Bermuda
927119,Muhammad Ahsan Ali Khan,"December 13, 1990, Attock, Punjab, Pakistan",Right-hand bat,Right-arm fast-medium,0,1,United States of America
32515,Deependra Pandey,"December 11, 1985, Lucknow, Uttar Pradesh",Right-hand bat,Right-arm offbreak,0,1,India
629080,Binura Fernando,"July 12, 1995, Colombo",Right-hand bat,Left-arm medium-fast,6 ft 6 in,25,Sri Lanka
299572,Sikandar Raza Butt,"April 24, 1986, Sialkot, Punjab, Pakistan",Right-hand bat,Right-arm offbreak,0,76,Zimbabwe
925845,Dinuka Jayaratne,"January 14, 1997",Right-hand bat,Legbreak,0,0,Sri Lanka
1048871,S Mohan Prasath,date unknown,Left-hand bat,Slow left-arm orthodox,0,0,India
37762,James Michael McMillan,"June 14, 1978, Christchurch, Canterbury",Right-hand bat,Right-arm fast-medium,0,39,New Zealand
288211,Umar Amin,"October 16, 1989, Rawalpindi, Punjab",Left-hand bat,Right-arm medium,0,81,Pakistan
951781,Milton Shumba,"October 19, 2000, Chitungwiza",Left-hand bat,Slow left-arm orthodox,0,1,Zimbabwe
331855,Taruwar Sushil Kohli,"December 17, 1988, Jalandhar, Punjab",Right-hand bat,Right-arm medium,0,26,India
40389,Syed Haaris Ayaz,"October 16, 1975, Karachi, Sind",Right-hand bat,Right-arm offbreak,0,27,Pakistan
427369,Kuruwita Arachchilage Saranga Nadeera Rajaguru,"November 12, 1992, Kandy",Left-hand bat,Legbreak,0,13,Sri Lanka
790641,Nipun Haggalla,"November 13, 1997",Right-hand bat,0,0,3,Sri Lanka
466938,Jason Omar Hinds,"February 15, 1984, Holder's Hill, St. James, Barbados",Right-hand bat,Right-arm offbreak,0,1,West Indies
38626,Ewen Paul Thompson,"December 17, 1979, Warkworth, Auckland",Left-hand bat,Left-arm fast-medium,0,26,New Zealand
554378,Sahil Sudesh Sharma,"November 9, 1989, Jammu",Right-hand bat,Right-arm medium,0,3,India
485676,Keegan Darryl Petersen,"August 8, 1993, Paarl, Western Cape",Right-hand bat,Legbreak,0,38,South Africa
785087,Yousif Alzaid,"June 13, 1994",Right-hand bat,0,0,0,Kuwait
776695,Matthew James J Critchley,"August 13, 1996, Preston, Lancashire",Right-hand bat,Legbreak,0,24,England
326434,Alex Tyson Carey,"August 27, 1991, Loxton, South Australia",Left-hand bat,0,0,18,Australia
44102,Andre Cornelius Botha,"September 12, 1975, Johannesburg, Transvaal",Left-hand bat,Right-arm medium,0,19,Ireland
55351,Bothwell Madaufipo Chapungu,"November 22, 1987, Kwekwe",Left-hand bat,Right-arm offbreak,0,20,Zimbabwe
29253,Shailender Gopalsingh Gehlot,"November 23, 1984, Bhilwara, Rajasthan",Right-hand bat,Right-arm medium-fast,0,8,India
349853,Zafar Shahaan Ansari,"December 10, 1991, Ascot, Berkshire",Left-hand bat,Slow left-arm orthodox,0,69,England
51448,Rishi Bachan,"November 4, 1986, Trinidad",Right-hand bat,Right-arm offbreak,0,1,West Indies
793455,Juma Gul Miakhel,"November 10, 1999",Right-hand bat,Right-arm offbreak,0,3,Afghanistan
429886,Wihan Johannes Lubbe,"November 22, 1992, Pretoria, Transvaal",Left-hand bat,Right-arm offbreak,0,19,South Africa
217524,Keneil Donald Irving,"July 1, 1981, St Elizabeth, Jamaica",Right-hand bat,Right-arm medium,0,3,Cayman Islands
252880,Terrance Godfrey Webbe,"April 30, 1969",Right-hand bat,Right-arm offbreak,0,4,West Indies
913843,Nijat Masood,"December 30, 1998",Right-hand bat,Right-arm medium,0,0,Afghanistan
681331,Abdul Rauf,"June 4, 1992, Naushki, Baluchistan",Right-hand bat,0,0,2,Pakistan
38141,Jeetan Shashi Patel,"May 7, 1980, Wellington",Right-hand bat,Right-arm offbreak,0,195,New Zealand
396753,Mohammad Azam Khan,"June 1, 1987, Lower Dir, North-West Frontier Province",Right-hand bat,Right-arm fast-medium,0,4,Pakistan
30752,Steve Vijay Lazars,"February 14, 1983, Mysore, Karnataka",Left-hand bat,Left-arm medium,0,4,India
52681,Ricardo Lloyd Powell,"December 16, 1978, St Elizabeth, Jamaica",Right-hand bat,Right-arm offbreak,0,5,West Indies
52191,Chaka Jara Kwahme Hodge,"November 20, 1982, The Valley, Anguilla",Right-hand bat,Right-arm offbreak,0,2,West Indies
15555,Simon Philip Jones,"December 25, 1978, Morriston, Swansea, Glamorgan",Left-hand bat,Right-arm fast-medium,6 ft 3 in,35,England
42237,Nasir Awais,"June 6, 1983, Hyderabad, Sindh",Right-hand bat,Right-arm offbreak,0,21,Pakistan
509107,Iain Wardlaw,"June 29, 1985, Dewsbury, Yorkshire",Right-hand bat,Right-arm fast-medium,0,16,England
55946,Mohammad Junaid Siddique,"October 30, 1987, Rajshahi",Left-hand bat,Right-arm offbreak,0,50,Bangladesh
1056577,Rathnaweera Patabedige Chathura Milan,"August 7, 1998, Ambalangoda",Right-hand bat,0,0,1,Sri Lanka
625954,Jeremy TA Benton,"June 14, 1995, Canterbury",Right-hand bat,Slow left-arm orthodox,0,9,New Zealand
361167,Hirimutungodage Geeth Kumara,"May 15, 1988, Colombo",Left-hand bat,Legbreak,5 ft 10 in,16,Sri Lanka
233409,Amrit Bhattarai,"December 30, 1990, Nepal",Right-hand bat,Left-arm medium,0,7,Nepal
500150,Kaushal Kushmohan Acharjee,"December 30, 1990, Abhoynagar, Tripura",Right-hand bat,Right-arm medium,0,14,India
43590,Wahab Riaz,"June 28, 1985, Lahore, Punjab",Right-hand bat,Left-arm fast,0,167,Pakistan
547749,William Alexander Young,"November 22, 1992, New Plymouth",Right-hand bat,Right-arm offbreak,0,54,New Zealand
656851,Muthunama Gonnage Shehan Madupa Fernando,"July 13, 1991, Marawila, Sri Lanka",Left-hand bat,Slow left-arm orthodox,0,6,Italy
429754,Dickwella Patabendige Dilantha Niroshan Dickwella,"June 23, 1993, Kandy",Left-hand bat,0,5 ft 9 in,51,Sri Lanka
923603,K Sajanthan,"October 16, 1997, Jaffna",Right-hand bat,0,0,0,
638912,Matthew Kelly,"December 7, 1994, Claremont, Western Australia",Right-hand bat,Right-arm medium,0,5,Australia
935995,Afif Hossain Dhrubo,"September 22, 1999, Khulna",Left-hand bat,Right-arm offbreak,0,12,Bangladesh
531954,Robert James Forrest,"May 25, 1993, Dublin",Right-hand bat,0,0,6,Ireland
440520,Bevan James Small,"February 24, 1992, Feilding",Right-hand bat,Right-arm medium-fast,0,35,New Zealand
50172,Gagabada Arachchige Chinthaka Rasanga Perera,"February 14, 1985, Colombo",Right-hand bat,Right-arm fast-medium,6 ft 1 in,25,Sri Lanka
950303,Ghulam Shabber,"December 12, 1985, Jhang",Left-hand bat,0,0,10,United Arab Emirates
220841,Ronald Richard Ettienne,"November 19, 1986, River View, Grenada",Right-hand bat,Slow left-arm orthodox,0,5,West Indies
552881,Elmore Howard Hutchinson,"August 11, 1982, Westmoreland, Jamaica",Right-hand bat,Left-arm fast-medium,0,13,United States of America
1048811,MS Sanjay,date unknown,Right-hand bat,Slow left-arm orthodox,0,0,India
485391,Farooq Saeed,"December 28, 1969, Pakistan",Right-hand bat,0,0,0,Hong Kong
6480,Graham Allan Manou,"April 23, 1979, Modbury, South Australia",Right-hand bat,0,1.81 m,41,Australia
1130490,Manannage Tharushan Gayantha Iddamalgoda,"January 5, 1996",Left-hand bat,Legbreak,0,3,Sri Lanka
917177,T Pradeep,"November 29, 1994",Right-hand bat,Right-arm medium-fast,0,2,India
46393,Ryan McLaren,"February 9, 1983, Kimberley, Cape Province",Left-hand bat,Right-arm medium-fast,0,177,South Africa
470501,Graham Clark,"March 16, 1993, Whitehaven, Cumbria",Right-hand bat,Legbreak,0,23,England
1081222,Narendra Kumar Choudhary,date unknown,0,Right-arm offbreak,0,0,India
48351,Sohan Chinthaka de Silva Boralessa,"August 6, 1985, Riyadh (Saudi Arabia)",Right-hand bat,Slow left-arm orthodox,5 ft 8 in,10,Sri Lanka
252893,Miles Cameron Bascombe,"January 12, 1986",Right-hand bat,0,0,25,West Indies
455463,Syed Aamir Kaleem,"November 20, 1981, Karachi, Sind, Pakistan",Left-hand bat,Slow left-arm orthodox,0,25,Oman
524049,Najibullah Zadran,"February 28, 1993, Logar",Left-hand bat,Right-arm offbreak,0,67,Afghanistan
37265,Jamie Michael How,"May 19, 1981, New Plymouth, Taranaki",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,74,New Zealand
949205,Salman Faruk Khan,"December 26, 1998, Jhalawar, Rajasthan",Right-hand bat,Right-arm offbreak,0,7,India
252850,Jonathan Renaldo Barry,"June 20, 1988, Bahamas",Right-hand bat,Right-arm bowler,0,2,Bahamas
925753,Kapilraj Sajeentiran,"June 21, 1996, Jaffna",Right-hand bat,0,0,0,
1046593,Brandon Ess,"July 11, 1971",0,0,0,0,Germany
339958,Abhishek Sakuja,"May 28, 1987, Hamirpur",Left-hand bat,Slow left-arm orthodox,0,15,India
51937,Denis Martin George,"December 3, 1983, St Andrews, Grenada",Left-hand bat,Slow left-arm orthodox,0,5,West Indies
781123,AM Eissa Jassim,"March 29, 1985",0,0,0,0,Kuwait
392945,Donald Tatenda Tiripano,"March 17, 1988, Mutare",Right-hand bat,Right-arm fast-medium,0,29,Zimbabwe
52204,David Rolston Emmanuel Joseph,"November 15, 1969, Antigua",Right-hand bat,Right-arm medium-fast,0,2,West Indies
1115928,Alexander Haggan,"December 23, 1992, Belfast, Co Antrim",Right-hand bat,Right-arm fast-medium,0,1,Ireland
705099,Naman Sajjan Kataria,"August 15, 1992, Jodhpur, Rajasthan",Right-hand bat,Right-arm medium,0,0,India
520123,Talat Nadeem Ali,date unknown,0,0,0,0,Spain
56025,Mohammad Mahmudullah,"February 4, 1986, Mymensingh",Right-hand bat,Right-arm offbreak,0,167,Bangladesh
550187,Zubayr Hamza,"June 19, 1995, Cape Town, Cape Province",Right-hand bat,Legbreak,0,15,South Africa
40299,Mohammad Farhan Khan,"October 10, 1990, Lahore, Punjab",Right-hand bat,0,0,6,Pakistan
1081148,Kapil Yadav,date unknown,0,0,0,0,India
921509,Ibrahim Zadran,"December 12, 2001, Khost",Right-hand bat,Right-arm medium-fast,0,7,Afghanistan
55269,Gary Bazil Brent,"January 13, 1976, Sinoia (now Chinhoyi), Mashonaland",Right-hand bat,Right-arm medium,0,3,Zimbabwe
1048869,R Rajkumar,date unknown,Right-hand bat,Right-arm medium-fast,0,0,India
943033,Sonu Kumar Singh,"December 29, 1995,  East Singhbhum, Bihar",Left-hand bat,Slow left-arm orthodox,0,5,India
347663,Atif Sheikh,"February 18, 1991, Nottingham",Right-hand bat,Left-arm fast,0,8,England
333624,Alexander Ian Ross,"April 17, 1992, Melbourne, Victoria",Right-hand bat,Right-arm offbreak,0,40,Australia
952413,Pramud Chalaka Hettiwatte,"May 15, 1995, Colombo",Left-hand bat,Slow left-arm orthodox,0,8,Sri Lanka
777489,Charan Teja,"August 6, 1986",Right-hand bat,Right-arm medium,0,0,India
51862,Andre David Stephon Fletcher,"November 28, 1987, La Tante, Grenada",Right-hand bat,"Right-arm medium-fast, Legbreak",0,144,West Indies
627395,Asad Mohammad,date unknown,0,0,0,0,Germany
305511,Navin Madushan Kavikara,"December 27, 1989, Colombo",Right-hand bat,Slow left-arm orthodox,0,6,Sri Lanka
474512,Ravikumar Samarth,"January 22, 1993, Mysore, Karnataka",Right-hand bat,Right-arm offbreak,0,22,India
32211,Padmanabhan Prasanth,"May 22, 1985, Thiruvananthapuram, Kerala",Left-hand bat,Slow left-arm orthodox,0,49,India
